ID,X,Y,residual_log,residual_orig,MAE_log,MAE_orig,y_pred_log,y_pred_orig,Avg_AVGIL,lux,DN,LV
652,114.1645117,22.32629128,-0.34788089633073804,-11.8176531145089,0.34788089633073804,11.8176531145089,3.60597743435222,36.8176531145089,56.5955925,25.0,890,5
653,114.1645375,22.32641485,-0.05514579161595767,-2.4173665167016694,0.05514579161595767,2.4173665167016694,3.2740216164841582,26.41736651670167,47.16233063,24.0,890,5
654,114.1645117,22.32629128,-0.34788089633073804,-11.8176531145089,0.34788089633073804,11.8176531145089,3.60597743435222,36.8176531145089,56.5955925,25.0,890,5
655,114.1645375,22.32641485,-0.05514579161595767,-2.4173665167016694,0.05514579161595767,2.4173665167016694,3.2740216164841582,26.41736651670167,47.16233063,24.0,890,5
656,114.1643874,22.3263518,-0.10478141983532563,-3.540760724317586,0.10478141983532563,3.540760724317586,3.2402756357644753,25.540760724317586,46.294487,22.0,844,5
657,114.1644009,22.32618053,-0.4500262967063704,-15.777189114414213,0.4500262967063704,15.777189114414213,3.7081228347278525,40.77718911441421,59.85447693,25.0,1068,5
658,114.1640581,22.32643098,0.0068339296441077835,-0.8433554766530271,0.0068339296441077835,0.8433554766530271,3.128660286285042,22.843355476653027,43.53394318,22.0,1095,5
659,114.1640581,22.32643098,0.0068339296441077835,-0.8433554766530271,0.0068339296441077835,0.8433554766530271,3.128660286285042,22.843355476653027,43.53394318,22.0,1095,5
660,114.1640581,22.32643098,0.0068339296441077835,-0.8433554766530271,0.0068339296441077835,0.8433554766530271,3.128660286285042,22.843355476653027,43.53394318,22.0,1095,5
661,114.1640581,22.32643098,0.0068339296441077835,-0.8433554766530271,0.0068339296441077835,0.8433554766530271,3.128660286285042,22.843355476653027,43.53394318,22.0,1095,5
662,114.1643874,22.3263518,-0.10478141983532563,-3.540760724317586,0.10478141983532563,3.540760724317586,3.2402756357644753,25.540760724317586,46.294487,22.0,844,5
663,114.1645117,22.32629128,-0.34788089633073804,-11.8176531145089,0.34788089633073804,11.8176531145089,3.60597743435222,36.8176531145089,56.5955925,25.0,890,5
664,114.1645375,22.32641485,-0.0159250784626761,-1.4173665167016694,0.0159250784626761,1.4173665167016694,3.2740216164841582,26.41736651670167,47.16233063,25.0,890,5
665,114.1640581,22.32643098,0.0068339296441077835,-0.8433554766530271,0.0068339296441077835,0.8433554766530271,3.128660286285042,22.843355476653027,43.53394318,22.0,1095,5
666,114.1643874,22.3263518,-0.10478141983532563,-3.540760724317586,0.10478141983532563,3.540760724317586,3.2402756357644753,25.540760724317586,46.294487,22.0,844,5
667,114.1633659,22.32626375,-0.16526041751184684,-6.750409386494191,0.16526041751184684,6.750409386494191,3.6309963203115734,37.75040938649419,57.37729645,31.0,1354,6
668,114.1633531,22.32633141,0.07824663430091539,1.408437545004677,0.07824663430091539,1.408437545004677,3.387489268498811,29.591562454995323,50.19886398,31.0,1354,6
669,114.1632736,22.32636157,-0.0744498608999491,-3.627905143515278,0.0744498608999491,3.627905143515278,3.6008103855161107,36.62790514351528,56.43545914,33.0,1364,6
670,114.1635644,22.3262913,-0.1049741959146071,-4.541822395329582,0.1049741959146071,4.541822395329582,3.5707100987143336,35.54182239532958,55.51142502,31.0,1354,6
671,114.1640038,22.32642942,-0.15488675353850745,-4.853091915579558,0.15488675353850745,4.853091915579558,3.290380969467657,26.853091915579558,47.58875656,22.0,1095,5
672,114.1630285,22.32632422,-0.09865727416149372,-4.525391059748976,0.09865727416149372,4.525391059748976,3.6250177987776553,37.525391059748976,57.18954086,33.0,1364,6
673,114.163094,22.32635695,0.001914602336170912,-0.9368785684085807,0.001914602336170912,0.9368785684085807,3.4945929591303093,32.93687856840858,53.24052811,32.0,1364,6
674,114.1635113,22.32646805,0.23059457201869415,5.59003726503461,0.23059457201869415,5.59003726503461,3.2351413307810324,25.40996273496539,46.16382599,31.0,1354,6
675,114.1635113,22.32646805,0.23059457201869415,5.59003726503461,0.23059457201869415,5.59003726503461,3.2351413307810324,25.40996273496539,46.16382599,31.0,1354,6
676,114.1635813,22.32641719,0.03693732961625029,0.16043100176761982,0.03693732961625029,0.16043100176761982,3.4287985731834763,30.83956899823238,51.35126877,31.0,1354,6
677,114.1633659,22.32626375,-0.16526041751184684,-6.750409386494191,0.16526041751184684,6.750409386494191,3.6309963203115734,37.75040938649419,57.37729645,31.0,1354,6
678,114.1635644,22.3262913,-0.4796676453560176,-14.541822395329582,0.4796676453560176,14.541822395329582,3.5707100987143336,35.54182239532958,55.51142502,21.0,1354,6
679,114.1634392,22.32644037,0.11913773273523409,2.7063775434687543,0.11913773273523409,2.7063775434687543,3.377369828731246,29.293622456531246,49.92045212,32.0,1354,6
680,114.1635113,22.32646805,0.2912191938351292,7.59003726503461,0.2912191938351292,7.59003726503461,3.2351413307810324,25.40996273496539,46.16382599,33.0,1354,6
681,114.1635813,22.32641719,0.1821193394607481,5.16043100176762,0.1821193394607481,5.16043100176762,3.4287985731834763,30.83956899823238,51.35126877,36.0,1354,6
682,114.1633659,22.32626375,-0.13448875884509315,-5.750409386494191,0.13448875884509315,5.750409386494191,3.6309963203115734,37.75040938649419,57.37729645,32.0,1354,6
683,114.1633531,22.32633141,0.02850735079491029,-0.5503223986873156,0.02850735079491029,0.5503223986873156,2.744081371444871,15.550322398687316,35.19886398,15.0,1354,6
684,114.1635644,22.3262913,-0.3926562683663879,-12.541822395329582,0.3926562683663879,12.541822395329582,3.5707100987143336,35.54182239532958,55.51142502,23.0,1354,6
685,114.1629171,22.32626822,-0.07745873273664161,-3.0939786583843087,0.07745873273664161,3.0939786583843087,3.3355552707581237,28.09397865838431,48.78598785,25.0,1029,5
686,114.1630285,22.32632422,-0.12851023731117506,-5.525391059748976,0.12851023731117506,5.525391059748976,3.6250177987776553,37.525391059748976,57.18954086,32.0,1364,6
687,114.163094,22.32635695,0.001914602336170912,-0.9368785684085807,0.001914602336170912,0.9368785684085807,3.4945929591303093,32.93687856840858,53.24052811,32.0,1364,6
688,114.1629171,22.32626822,-0.0033507605829199427,-1.0939786583843087,0.0033507605829199427,1.0939786583843087,3.3355552707581237,28.09397865838431,48.78598785,27.0,1029,5
689,114.1630285,22.32632422,-0.12851023731117506,-5.525391059748976,0.12851023731117506,5.525391059748976,3.6250177987776553,37.525391059748976,57.18954086,32.0,1364,6
690,114.1633531,22.32633141,0.07824663430091539,1.408437545004677,0.07824663430091539,1.408437545004677,3.387489268498811,29.591562454995323,50.19886398,31.0,1354,6
691,114.1632736,22.32636157,-0.10430282404963043,-4.627905143515278,0.10430282404963043,4.627905143515278,3.6008103855161107,36.62790514351528,56.43545914,32.0,1364,6
692,114.1634392,22.32644037,0.14899069588491543,3.7063775434687543,0.14899069588491543,3.7063775434687543,3.377369828731246,29.293622456531246,49.92045212,33.0,1354,6
693,114.1635113,22.32646805,0.3202067307083811,8.59003726503461,0.3202067307083811,8.59003726503461,3.2351413307810324,25.40996273496539,46.16382599,34.0,1354,6
694,114.1635813,22.32641719,0.15472036527263366,4.16043100176762,0.15472036527263366,4.16043100176762,3.4287985731834763,30.83956899823238,51.35126877,35.0,1354,6
695,114.1619283,22.32615692,0.042412498701998036,-0.0033839103934525383,0.042412498701998036,0.0033839103934525383,3.1356413316459477,23.003383910393453,43.70177841,23.0,1139,5
696,114.1619283,22.32615692,0.08323449322225285,0.9966160896065475,0.08323449322225285,0.9966160896065475,3.1356413316459477,23.003383910393453,43.70177841,24.0,1139,5
697,114.1622581,22.32625023,0.16784100241141564,5.64400505255211,0.16784100241141564,5.64400505255211,3.5933591132821467,36.35599494744789,56.20531845,42.0,1585,6
